,genre,win,mac,linux,positive_ratio,price_final,title
3857,Adventure,1,1,1,1.2747035298988256,4481.779500000001,Euro Truck Simulator 2 - Ukrainian Paint Jobs Pack
3858,Adventure,1,0,0,1.053581488998009,0.0,Goo Gladiators
3859,Adventure,1,0,0,1.1056102045040834,0.0,Pacifish
3860,Adventure,1,0,0,1.092603025627565,13535.879500000001,Sue Shi Survival
3861,Adventure,1,0,0,1.0665886678745276,40698.179500000006,Hot Springs Story 2
3862,Adventure,1,0,0,1.2356819932692698,13535.879500000001,Spell Defender
3863,Adventure,1,0,0,0.7804307325911178,18062.929500000002,Succubus - Onoskelis
3864,Adventure,1,0,0,1.1186173833806021,45225.2295,Call of Duty League™ - Launch Pack
3865,Adventure,1,1,0,1.300717887651863,0.0,The Winter Tower
3866,Adventure,1,0,0,1.1186173833806021,90495.7295,Jewel Quest Pack
3867,Adventure,1,0,0,1.157638920010158,31644.079500000003,Nancy Drew®: Warnings at Waverly Academy
3868,Adventure,1,1,1,1.1706460988866767,13535.879500000001,CoH 2 - German Commander: Spearhead Doctrine
3869,Adventure,1,1,0,1.1706460988866767,4481.779500000001,Farming Simulator 22 - Volvo T 425 Krabat
3870,Adventure,1,1,0,1.1706460988866767,45225.2295,Sanctum
3871,Adventure,1,0,0,1.0275671312449717,67860.4795,Blood Bowl: Chaos Edition
3872,Adventure,1,1,1,1.1836532777631954,90495.7295,Baldur's Gate: Enhanced Edition
3873,Adventure,1,0,0,1.0665886678745276,22589.9795,Scribblenauts Unmasked: A DC Comics Adventure
3874,Adventure,1,0,0,1.157638920010158,67860.4795,Cosmic Star Heroine
3875,Adventure,1,1,0,0.8974953424797855,22589.9795,Talisman - The Blood Moon Expansion
3876,Adventure,1,0,1,1.1316245622571208,0.0,Heroine's Quest: The Herald of Ragnarok
3877,Adventure,1,1,0,1.2356819932692698,45225.2295,Kitty Powers' Matchmaker
3878,Adventure,1,1,1,1.157638920010158,90495.7295,Metro: Last Light Redux
3879,Adventure,1,1,1,1.053581488998009,36171.1295,Killing Floor - Neon Weapon Pack
3880,Adventure,1,0,0,1.0275671312449717,90495.7295,The Solus Project
3881,Adventure,1,1,1,1.2226748143927513,22589.9795,Velocibox
3882,Adventure,1,0,0,1.2747035298988256,203671.97950000002,CLANNAD
3883,Adventure,1,1,0,1.1186173833806021,27117.0295,Farming Simulator 15 - ITRunner
3884,Adventure,1,1,1,1.1186173833806021,27117.0295,The Way We All Go
3885,Adventure,1,0,0,1.1966604566397139,22589.9795,Portal of Evil: Stolen Runes Collector's Edition
3886,Adventure,1,0,0,0.910502521356304,113130.9795,FSX: Steam Edition - Active Sky Next Add-On
3887,Adventure,1,0,0,1.092603025627565,45225.2295,Aurora Dusk: Steam Age
3888,Adventure,1,0,0,0.9755384157388972,113130.9795,SCUM
3889,Adventure,1,0,0,1.2616963510223071,45225.2295,Hyperdimension Neptunia Re;Birth1 Deluxe Pack
3890,Adventure,1,0,0,1.053581488998009,18062.929500000002,Super Switch
3891,Adventure,1,0,0,1.157638920010158,45225.2295,Containment Initiative
3892,Adventure,1,0,0,1.1056102045040834,0.0,Reload Coin & Madhouse Mode Unlock
3893,Adventure,1,1,1,1.0665886678745276,22589.9795,ISLANDS: Non-Places
3894,Adventure,1,0,0,1.0015527734919345,4481.779500000001,Demolish & Build 2018
3895,Adventure,1,1,0,0.9885455946154159,49752.279500000004,Tube Tycoon
3896,Adventure,1,0,0,1.2096676355162326,226307.22950000002,Fate/EXTELLA LINK
3897,Adventure,1,1,0,0.9495240579858599,54279.3295,Distrust: Polar Survival
3898,Adventure,1,1,0,1.2616963510223071,22589.9795,Draw Puzzle 画之谜
3899,Adventure,1,0,0,1.092603025627565,18062.929500000002,恒水中学连环虐杀 / The untold story of hengshui school
3900,Adventure,1,0,0,0.7153948382085247,90495.7295,Killing Floor: Incursion
3901,Adventure,1,0,0,0.8584738058502296,85968.6795,SINNER: Sacrifice for Redemption
3902,Adventure,1,0,0,1.0275671312449717,90495.7295,Gun Club VR
3903,Adventure,1,0,0,1.2356819932692698,90495.7295,The Chronicles of Nyanya
3904,Adventure,1,1,0,1.1836532777631954,45225.2295,The Walking Vegetables
3905,Adventure,1,0,0,1.0405743101214904,22589.9795,Theatre Of The Absurd
3906,Adventure,1,1,0,1.1186173833806021,45225.2295,Welcome to the Game II
3907,Adventure,1,0,1,1.1966604566397139,4481.779500000001,I Can't Believe It's Not Gambling
3908,Adventure,1,0,0,1.2226748143927513,45225.2295,Q-YO Blaster
3909,Adventure,1,0,0,1.092603025627565,9008.8295,USA 2020
3910,Adventure,1,1,1,1.053581488998009,22589.9795,The Wilting Amaranth
3911,Adventure,1,0,0,1.2096676355162326,90495.7295,Death's Door
3912,Adventure,1,0,0,0.910502521356304,13535.879500000001,CarX Drift Racing Online - New Style 2
3913,Adventure,1,1,1,1.1316245622571208,4481.779500000001,Euro Truck Simulator 2 - Latvian Paint Jobs Pack
3914,Adventure,1,0,0,0.8844881636032669,45225.2295,Not Tonight: One Love
3915,Adventure,1,0,0,1.0015527734919345,90495.7295,OhShape
3916,Adventure,1,1,1,1.1316245622571208,31644.079500000003,Rituals in the Dark
3917,Adventure,1,0,0,1.1836532777631954,90495.7295,Kingdom Under Fire: The Crusaders
3918,Adventure,1,0,0,1.157638920010158,13535.879500000001,Divided Reigns
3919,Adventure,1,1,0,0.9885455946154159,76914.57949999999,Frostpunk: The Last Autumn
3920,Adventure,1,0,0,1.0795958467510463,203671.97950000002,King Arthur: Knight's Tale
3921,Adventure,1,0,0,1.1446317411336395,31644.079500000003,六阶谜题 six-step mystery
3922,Adventure,1,1,1,1.0405743101214904,67860.4795,Family Mysteries: Poisonous Promises
3923,Adventure,1,0,0,0.3902153662955589,90495.7295,The Sims™ 4 Dine Out
3924,Adventure,1,0,0,0.7153948382085247,45225.2295,The Sims™ 4 Vintage Glamour Stuff
3925,Adventure,1,0,0,1.1706460988866767,45225.2295,High Strategy: Urukon
3926,Adventure,1,0,0,0.9625312368623786,67860.4795,Monuments Flipper
3927,Adventure,1,0,0,1.1836532777631954,325902.3295,Atelier Ryza 2: Lost Legends & the Secret Fairy Digital Deluxe Edition
3928,Adventure,1,0,0,1.0665886678745276,90495.7295,Destiny of the World
3929,Adventure,1,0,0,0.5853230494433384,67860.4795,Railroad Corporation - Civil War
3930,Adventure,1,1,1,1.1966604566397139,29380.554500000002,Wrestledunk Sports
3931,Adventure,1,0,0,0.6243445860728942,0.0,Battle Dawn 2: Terra Reborn
3932,Adventure,1,0,0,1.1186173833806021,22589.9795,Resident Evil 3 - All In-game Rewards Unlock
3933,Adventure,1,1,0,1.0275671312449717,45225.2295,Orwell's Animal Farm
3934,Adventure,1,0,0,1.2226748143927513,27117.0295,PAGO FOREST: TOWER DEFENSE
3935,Adventure,1,0,0,1.0795958467510463,181036.72950000002,Train Simulator: South Wales Coastal: Bristol - Swansea Route Add-on
3936,Adventure,1,0,0,1.2486891721457885,4481.779500000001,My Name is Mayo 2
3937,Adventure,1,0,0,0.8194522692206737,22589.9795,Some Some Convenience Store / Yena After Story
3938,Adventure,1,1,0,1.2616963510223071,22589.9795,Incredibox
3939,Adventure,1,0,0,1.2356819932692698,113130.9795,Lady in Mystery
3940,Adventure,1,0,0,1.2226748143927513,90495.7295,Riftbound
3941,Adventure,1,0,0,1.157638920010158,63333.429500000006,Nursery Slime
3942,Adventure,1,0,0,0.8974953424797855,45225.2295,Call to Arms - Gates of Hell: Scorched Earth
3943,Adventure,1,0,0,1.1706460988866767,31644.079500000003,Baking Bustle: Ashley’s Dream
3944,Adventure,1,1,0,0.8194522692206737,22589.9795,Car Mechanic Simulator 2018 - Hot Rod Custom Cars
3945,Adventure,1,0,0,1.1966604566397139,113130.9795,No Straight Roads: Encore Edition
3946,Adventure,1,0,0,1.1966604566397139,45225.2295,Knight's Try
3947,Adventure,1,1,1,1.2096676355162326,36171.1295,Plinko Panic!
3948,Adventure,1,1,0,1.0145599523684532,79178.1045,Pro Basketball Manager 2023
3949,Adventure,1,0,0,1.2096676355162326,45225.2295,Forgotten Realms: The Archives - Collection One
3950,Adventure,1,0,0,1.1186173833806021,45225.2295,Hunt: Showdown - Bridgewater's Honor
3951,Adventure,1,0,0,0.8974953424797855,113130.9795,HAITENAI RPG
3952,Adventure,1,0,0,1.300717887651863,45225.2295,Aery - Path of Corruption
3953,Adventure,1,0,0,1.0015527734919345,22589.9795,Car Mechanic Simulator 2021 - Aston Martin DLC
3954,Adventure,1,0,0,1.1446317411336395,31644.079500000003,Jianghu Survivor
3955,Adventure,1,0,0,1.092603025627565,19194.692000000003,Paranormal Cleanup
3956,Adventure,1,0,0,0.9755384157388972,4481.779500000001,The Cleaner
3957,Adventure,1,1,1,1.2356819932692698,45225.2295,Beat Hazard
3958,Adventure,1,0,0,1.2226748143927513,45225.2295,Tropico 3: Absolute Power
3959,Adventure,1,0,0,1.1186173833806021,67860.4795,Worms Revolution
3960,Adventure,1,1,0,1.092603025627565,67860.4795,Lunar Flight
3961,Adventure,1,1,1,0.5853230494433384,14893.9945,Borderlands 2: Sir Hammerlock’s Big Game Hunt
3962,Adventure,1,1,1,1.1056102045040834,45225.2295,PixelJunk™ Monsters Ultimate
3963,Adventure,1,1,0,1.092603025627565,22589.9795,Muffin Knight
3964,Adventure,1,1,1,1.2226748143927513,90495.7295,This War of Mine
3965,Adventure,1,1,1,0.9235097002328228,36171.1295,Tropico 5 - Waterborne
3966,Adventure,1,1,1,1.1836532777631954,0.0,Unturned
3967,Adventure,1,0,0,1.0405743101214904,22589.9795,UNLOVED
3968,Adventure,1,0,0,1.092603025627565,45225.2295,Reflex Arena
3969,Adventure,1,0,0,1.1446317411336395,22589.9795,Chip's Challenge 2
3970,Adventure,1,0,0,0.8584738058502296,49752.279500000004,Immortal: Unchained
3971,Adventure,1,0,0,1.2486891721457885,31644.079500000003,Mushihimesama
3972,Adventure,1,0,0,1.1966604566397139,0.0,8Bit Fiesta - Party Game
3973,Adventure,1,0,0,1.2356819932692698,36171.1295,Go! Go! Nippon! 2015
3974,Adventure,1,1,0,1.2356819932692698,9008.8295,Dungeon of the ENDLESS™ - Rescue Team Add-on
3975,Adventure,1,0,0,0.9365168791093413,158401.47950000002,Starpoint Gemini Warlords
3976,Adventure,1,0,0,1.0405743101214904,2218.2545,Beyond Reality
3977,Adventure,1,1,0,1.0145599523684532,67860.4795,The Walking Dead: Michonne - A Telltale Miniseries
3978,Adventure,1,1,1,1.2096676355162326,67860.4795,A Little Lily Princess
3979,Adventure,1,0,0,1.1186173833806021,40698.179500000006,Ghost Town Mine Ride & Shootin' Gallery
3980,Adventure,1,1,0,1.1706460988866767,90495.7295,Avadon 3: The Warborn
3981,Adventure,1,0,0,1.2356819932692698,0.0,Khimera: Destroy All Monster Girls
3982,Adventure,1,0,0,1.0795958467510463,54279.3295,Bombslinger
3983,Adventure,1,0,0,1.0795958467510463,67860.4795,Batman - The Telltale Series
3984,Adventure,1,0,0,1.0145599523684532,22589.9795,Ultimate Booster Experience
3985,Adventure,1,0,0,1.1446317411336395,181036.72950000002,Bulletstorm: Full Clip Edition
3986,Adventure,1,0,0,1.1446317411336395,40698.179500000006,Geo
3987,Adventure,1,0,0,1.1186173833806021,40698.179500000006,Timore 5
3988,Adventure,1,0,0,0.806445090344155,22589.9795,Rustangelo PRO (Basic)
3989,Adventure,1,0,0,1.1966604566397139,18062.929500000002,DEAD OR ALIVE 5 Last Round: Core Fighters Character: Honoka
3990,Adventure,1,1,1,1.1966604566397139,67860.4795,Serious Sam Fusion 2017 (beta)
3991,Adventure,1,0,0,1.1706460988866767,520565.4795,articy:draft 3
3992,Adventure,1,0,0,1.300717887651863,15799.404500000002,Superola Champion Edition
3993,Adventure,1,0,0,1.2486891721457885,90495.7295,Train Simulator: Western Hydraulics Pack Add-On
3994,Adventure,1,0,0,1.2747035298988256,45225.2295,planetarian HD
3995,Adventure,1,0,0,1.2356819932692698,27117.0295,Operation Warcade VR
3996,Adventure,1,0,0,1.2096676355162326,90495.7295,Tracks - The Train Set Game
3997,Adventure,1,1,1,0.9495240579858599,67860.4795,Cities: Skylines - Industries
3998,Adventure,1,0,0,0.9495240579858599,90541.0,Steel Division: Normandy 44 - Deluxe Edition Upgrade Pack
3999,Adventure,1,0,0,1.0405743101214904,45225.2295,SpongeBob SquarePants: The Cosmic Shake - Costume Pack
4000,Adventure,1,0,0,1.092603025627565,18062.929500000002,Squad - R&R Pack
4001,Adventure,1,1,1,1.1706460988866767,113130.9795,Overcooked! 2
4002,Adventure,1,0,0,1.053581488998009,4481.779500000001,Distant Space 2
4003,Adventure,1,1,1,1.2096676355162326,63333.429500000006,Seers Isle
4004,Adventure,1,0,0,0.9755384157388972,45225.2295,The Spy Who Shrunk Me
4005,Adventure,1,0,0,1.2096676355162326,2218.2545,The Fruitless Flower 雾雨中的徒花
4006,Adventure,1,0,0,0.7934379114676364,13535.879500000001,Armed to the Gears
4007,Adventure,1,1,0,0.9885455946154159,67860.4795,As We Know It
4008,Adventure,1,0,0,0.6503589438259315,13535.879500000001,SOULCALIBUR VI - DLC1: Tira
4009,Adventure,1,1,0,1.1706460988866767,76914.57949999999,Songbird Symphony
4010,Adventure,1,0,0,1.2226748143927513,0.0,Enderal: Forgotten Stories
4011,Adventure,1,0,0,1.2356819932692698,4481.779500000001,Pleasure Puzzle:Portrait 趣拼拼：肖像画
4012,Adventure,1,1,1,1.0795958467510463,4481.779500000001,Coloring Pixels - Flag Pack
4013,Adventure,1,1,0,1.2486891721457885,31644.079500000003,寄甡  Symbiotic Love
4014,Adventure,1,1,1,1.2226748143927513,27117.0295,Mars Power Industries Deluxe
4015,Adventure,1,1,0,0.9235097002328228,58806.3795,ENDLESS™ Legend - Symbiosis
4016,Adventure,1,0,0,0.9365168791093413,0.0,iVRy Driver for SteamVR
4017,Adventure,1,0,0,0.9495240579858599,90495.7295,Ostranauts
4018,Adventure,1,0,0,1.0795958467510463,271577.7295,SpaceEngine PRO
4019,Adventure,1,0,0,0.9755384157388972,0.0,Pixel Puzzles Traditional Jigsaws
4020,Adventure,1,1,0,1.1706460988866767,9008.8295,Touhou Mystia's Izakaya DLC2.5 Pack
4021,Adventure,1,0,0,1.1966604566397139,31644.079500000003,我的纸片人女友/Make butter together!
4022,Adventure,1,0,0,1.157638920010158,4481.779500000001,Miss Neko
4023,Adventure,1,0,0,1.1186173833806021,4481.779500000001,Kyle Simulator
4024,Adventure,1,0,0,0.9235097002328228,90495.7295,Dream Cycle
4025,Adventure,1,1,1,0.6113374071963756,22589.9795,War Thunder - US Starter Pack
4026,Adventure,1,1,0,1.2356819932692698,67860.4795,Pixel Puzzle Makeout League
4027,Adventure,1,0,0,1.1446317411336395,67860.4795,Good Night Knight
4028,Adventure,1,1,1,0.7544163748380806,22589.9795,Cities: Skylines - Content Creator Pack: Modern City Center
4029,Adventure,1,0,0,1.1056102045040834,13535.879500000001,Mortal Kombat 11 Masquerade Skin Pack
4030,Adventure,1,0,0,1.2226748143927513,45225.2295,Zombie Panic In Wonderland DX
4031,Adventure,1,0,0,0.9885455946154159,45225.2295,Wallachia: Reign of Dracula
4032,Adventure,1,0,1,1.1966604566397139,22589.9795,One-Eyed Lee and the Dinner Party
4033,Adventure,1,0,0,1.053581488998009,45225.2295,Ultimate Ski Jumping 2020
4034,Adventure,1,0,0,0.6113374071963756,54279.3295,Mechstermination Force
4035,Adventure,1,0,0,1.2356819932692698,40698.179500000006,Street Cleaner: The Video Game
4036,Adventure,1,0,0,1.0405743101214904,135766.2295,Train Sim World® 2: Canadian National Oakville Subdivision: Hamilton - Oakville Route Add-On
4037,Adventure,1,1,1,1.1966604566397139,9008.8295,3D Math - Ultra
4038,Adventure,1,1,1,1.2747035298988256,40698.179500000006,Megaquarium: Freshwater Frenzy - Deluxe Expansion
4039,Adventure,1,1,1,0.8324594480971923,271577.7295,War Thunder - XM-1 General Motors Pack
4040,Adventure,1,0,0,1.0405743101214904,61069.904500000004,The Maiden the Butler and the Witch
4041,Adventure,1,1,0,1.053581488998009,22589.9795,Stream Avatars: Extra Upload
4042,Adventure,1,0,0,1.2356819932692698,113130.9795,COTTOn Rock'n'Roll -SUPERLATIVE NIGHT DREAMS-
4043,Adventure,1,0,0,1.2096676355162326,45225.2295,DANMAKAI: Red Forbidden Fruit
4044,Adventure,1,0,0,1.1966604566397139,36171.1295,冷血症骰子
4045,Adventure,1,0,0,1.1186173833806021,90495.7295,CORPSE FACTORY
4046,Adventure,1,1,1,1.0665886678745276,36171.1295,Relics of the Lost Age
4047,Adventure,1,0,0,1.053581488998009,22589.9795,DEEMO -Reborn- Prime Pack IV
4048,Adventure,1,0,0,1.1966604566397139,22589.9795,Gunlocked
4049,Adventure,1,0,0,1.2616963510223071,45225.2295,Salamander County Public Television
4050,Adventure,1,1,0,1.092603025627565,90495.7295,Riddle of the Sphinx™ The Awakening (Enhanced Edition)
4051,Adventure,1,0,0,1.092603025627565,45225.2295,Beach Buggy Racing 2: Hot Wheels™ Booster Pack
4052,Adventure,1,1,0,1.2747035298988256,4481.779500000001,Hextones
4053,Adventure,1,1,0,1.2356819932692698,67860.4795,Melatonin
4054,Adventure,1,0,0,1.2226748143927513,90495.7295,Wrestling Empire
4055,Adventure,1,0,0,1.2747035298988256,90495.7295,Sam & Max: Beyond Time and Space
4056,Adventure,1,0,0,1.157638920010158,113130.9795,Train Simulator: Glasgow Subway Route Add-On
4057,Adventure,1,0,0,1.2226748143927513,27117.0295,Circadian Dice
4058,Adventure,1,0,0,1.2226748143927513,40698.179500000006,Pocket Academy
4059,Adventure,1,0,0,1.1056102045040834,22589.9795,HexTD
4060,Adventure,1,1,1,1.2747035298988256,22589.9795,Kenshi Original Soundtrack
4061,Adventure,1,1,1,1.2356819932692698,11272.354500000001,CozyTyper
4062,Adventure,1,0,0,1.300717887651863,45225.2295,Temple of Horror
4063,Adventure,1,0,1,1.300717887651863,13535.879500000001,Drakkon World Builder
4064,Adventure,1,0,0,1.1056102045040834,22589.9795,Vampire Slayer: The Resurrection
4065,Adventure,1,0,0,1.300717887651863,13535.879500000001,Noel the Mortal Fate S11
4066,Adventure,1,1,0,0.910502521356304,11272.354500000001,Sid Meier's Railroads!
4067,Adventure,1,0,0,1.1186173833806021,22589.9795,LEGO® Indiana Jones™: The Original Adventures
4068,Adventure,1,0,0,1.092603025627565,45225.2295,Might & Magic: Clash of Heroes
4069,Adventure,1,1,1,1.1056102045040834,22589.9795,HOARD
4070,Adventure,1,0,0,1.2226748143927513,90495.7295,Ys Origin
4071,Adventure,1,0,0,1.1186173833806021,135766.2295,Wreckfest
4072,Adventure,1,0,0,1.2096676355162326,13535.879500000001,Samurai Gunn
4073,Adventure,1,0,0,1.0665886678745276,135766.2295,OMSI 2: Steam Edition
4074,Adventure,1,0,0,1.1706460988866767,31644.079500000003,Riptide GP2
4075,Adventure,1,1,0,1.1706460988866767,9008.8295,10 Second Ninja
4076,Adventure,1,1,1,0.7544163748380806,81441.6295,Always Remember Me
4077,Adventure,1,0,0,1.092603025627565,9008.8295,Terrorhedron Tower Defense
4078,Adventure,1,0,0,1.300717887651863,67860.4795,Minigame Game
4079,Adventure,1,0,0,1.0405743101214904,22589.9795,Lexica
4080,Adventure,1,0,0,1.2486891721457885,31644.079500000003,Deathsmiles
4081,Adventure,1,1,1,1.2226748143927513,72387.5295,Software Inc.
4082,Adventure,1,0,0,1.1966604566397139,181036.72950000002,Train Simulator: Albula Line: St Moritz - Thusis Route Add-On
4083,Adventure,1,1,1,1.092603025627565,67860.4795,Puzzle Strike
4084,Adventure,1,1,1,1.2096676355162326,36171.1295,A Kiss For The Petals - Remembering How We Met
4085,Adventure,1,1,1,1.2096676355162326,45225.2295,Flamebreak
4086,Adventure,0,0,0,1.2616963510223071,45225.2295,Hacknet Official Soundtrack
4087,Adventure,1,0,0,1.0145599523684532,45225.2295,Ocean Rift
4088,Adventure,1,1,1,1.1316245622571208,45225.2295,Expansion - Crusader Kings II: The Reaper's Due
4089,Adventure,0,0,0,1.300717887651863,67860.4795,Furi Original Soundtrack
4090,Adventure,1,0,0,1.2356819932692698,36171.1295,Four Last Things
4091,Adventure,1,1,1,1.2096676355162326,13535.879500000001,NSFW ~ Not a Simulator For Working
4092,Adventure,1,0,0,1.0275671312449717,45225.2295,Steep™ - Extreme Pack
4093,Adventure,1,0,0,1.0665886678745276,18062.929500000002,Little Nightmares The Residence DLC
4094,Adventure,1,0,0,1.1706460988866767,45225.2295,Counter Fight: Samurai Edition
4095,Adventure,1,0,0,1.157638920010158,45225.2295,Lorelai
4096,Adventure,1,1,0,1.1056102045040834,40698.179500000006,Age of Rivals
4097,Adventure,1,1,1,1.053581488998009,58806.3795,Startup Company
4098,Adventure,1,0,0,1.2226748143927513,45225.2295,Five Nights at Freddy's: Help Wanted - Curse of Dreadbear
4099,Adventure,1,0,0,1.0795958467510463,90495.7295,Infliction
4100,Adventure,1,0,0,1.1966604566397139,13535.879500000001,MEANDERS
4101,Adventure,1,0,0,1.1056102045040834,45225.2295,DEPLOYMENT
4102,Adventure,1,0,0,1.157638920010158,0.0,Light Bearers
4103,Adventure,1,1,0,0.8584738058502296,31644.079500000003,Swords and Sandals 5 Redux: Maximus Edition
4104,Adventure,1,1,1,0.5593086916903011,18062.929500000002,BATTLETECH Shadow Hawk Pack
4105,Adventure,1,0,0,1.0015527734919345,45225.2295,SWORD ART ONLINE: FATAL BULLET - Collapse of Balance
4106,Adventure,1,0,0,0.8974953424797855,90495.7295,太吾绘卷 The Scroll Of Taiwu
4107,Adventure,1,1,0,1.2096676355162326,90495.7295,Marble It Up!
4108,Adventure,1,0,0,0.9625312368623786,22589.9795,ACE COMBAT™ 7: SKIES UNKNOWN - ADFX-01 Morgan Set
4109,Adventure,1,0,0,1.1966604566397139,45225.2295,Legends of Amberland: The Forgotten Crown
4110,Adventure,1,1,0,1.053581488998009,0.0,Collective: the Community Created Card Game
4111,Adventure,1,0,0,1.157638920010158,4481.779500000001,360 No Scope Arena
4112,Adventure,1,0,0,1.0665886678745276,0.0,FurryFury: Smash & Roll
4113,Adventure,1,1,0,1.157638920010158,31644.079500000003,Love Letter
4114,Adventure,1,0,0,0.7414091959615619,90495.7295,Star Control: Origins - Earth Rising Expansion
4115,Adventure,1,0,0,0.7153948382085247,113130.9795,Common'hood
4116,Adventure,1,0,0,1.1966604566397139,9008.8295,SnowNight
4117,Adventure,1,1,1,1.1966604566397139,13535.879500000001,The Battle of Polytopia - ∑∫ỹriȱŋ Tribe
4118,Adventure,1,1,1,0.6893804804554874,45225.2295,Pillars of Eternity II: Deadfire - Seeker Slayer Survivor
4119,Adventure,1,0,0,0.7284020170850433,0.0,GrandChase
4120,Adventure,1,1,1,1.1186173833806021,22589.9795,Class - Plague Doctor
4121,Adventure,1,0,0,1.157638920010158,67860.4795,Insomnis
4122,Adventure,1,1,1,1.1706460988866767,22589.9795,Fishing Planet - Sport Bottom Pack
4123,Adventure,1,0,0,1.2096676355162326,45225.2295,Tetra Project - 原石计划
4124,Adventure,1,0,0,1.0795958467510463,135766.2295,Ultimate Fishing Simulator VR
4125,Adventure,1,0,0,1.0795958467510463,316848.2295,RPG Developer Bakin
4126,Adventure,1,1,0,1.1966604566397139,45225.2295,Swords and Sandals Classic Collection
4127,Adventure,1,0,0,1.1186173833806021,45225.2295,Deathbloom: Chapter 1
4128,Adventure,1,1,0,1.053581488998009,63333.429500000006,Graduated
4129,Adventure,1,1,1,1.2877107087753443,67860.4795,Ato
4130,Adventure,1,0,0,1.2877107087753443,4481.779500000001,Dream Ending - Drama
4131,Adventure,1,1,0,1.1056102045040834,90495.7295,Yes Your Grace
4132,Adventure,1,0,0,0.9755384157388972,22589.9795,Disney Classic Games: Aladdin and The Lion King
4133,Adventure,1,1,1,1.0665886678745276,36171.1295,The War for the West
4134,Adventure,1,0,0,0.5202871550607452,149347.3795,Train Simulator: London Underground S8 EMU Add-On
4135,Adventure,1,0,0,0.9755384157388972,58806.3795,Divine Miko Koyori
4136,Adventure,1,0,0,0.6763733015789688,0.0,DEATHVERSE: LET IT DIE
4137,Adventure,1,0,0,1.2486891721457885,90495.7295,Togainu no Chi ~Lost Blood~
4138,Adventure,1,0,0,1.0015527734919345,67860.4795,Watch_Dogs® 2 - Human Conditions
4139,Adventure,1,0,0,1.2096676355162326,2218.2545,UBERMOSH:OMEGA
4140,Adventure,1,0,0,1.0405743101214904,76914.57949999999,Immortal Life
4141,Adventure,1,0,0,0.6633661227024501,45225.2295,Ultimate Disc Golf
4142,Adventure,0,0,0,1.0795958467510463,31644.079500000003,The Witcher: Enhanced Edition Soundtrack
4143,Adventure,1,0,0,0.9885455946154159,90495.7295,AeternoBlade II: Director's Rewind
4144,Adventure,1,0,0,1.300717887651863,57674.617000000006,Knights of Braveland
4145,Adventure,1,0,1,1.0405743101214904,13535.879500000001,PAYDAY 2: Tailor Pack 2
4146,Adventure,1,0,0,1.0145599523684532,0.0,Shop Titans
4147,Adventure,0,0,0,1.0405743101214904,85968.6795,Resident Evil 3 Special Soundtrack
4148,Adventure,1,0,0,0.9235097002328228,47488.7545,Otome the Exorcist
4149,Adventure,1,0,0,1.0665886678745276,67860.4795,Gem Wizards Tactics
4150,Adventure,1,0,0,1.1186173833806021,18062.929500000002,Strike Buster Prototype
4151,Adventure,1,1,1,0.8584738058502296,45225.2295,Graveyard Keeper - Game Of Crone
4152,Adventure,1,0,0,1.0015527734919345,90495.7295,Lawn Mowing Simulator
4153,Adventure,1,0,0,1.1186173833806021,13535.879500000001,Love n War: Warlord by Chance
4154,Adventure,1,0,0,0.5853230494433384,45225.2295,Dying Light 2 Stay Human: Bloody Ties
4155,Adventure,1,0,0,1.0795958467510463,135766.2295,Seed of the Dead: Sweet Home
4156,Adventure,1,0,0,1.1836532777631954,67860.4795,Blood West
4157,Adventure,0,0,0,0.6243445860728942,18062.929500000002,Party Hard Remastered OST
4158,Adventure,1,0,0,1.1706460988866767,22589.9795,Federation77
4159,Adventure,1,0,0,1.092603025627565,135766.2295,Dead by Daylight - Survivor Expansion Pack
4160,Adventure,1,0,0,0.7284020170850433,135766.2295,Train Sim World 2: Sherman Hill: Cheyenne - Laramie Route Add-On
4161,Adventure,1,0,0,1.092603025627565,54279.3295,Toroom
4162,Adventure,1,0,0,1.0795958467510463,9008.8295,Furry Feet
4163,Adventure,1,0,0,1.300717887651863,13535.879500000001,MONSTER HUNTER RISE - Hunter Voice: Minoto the Hub Maiden
4164,Adventure,1,0,0,1.300717887651863,36171.1295,Super Squidlit
4165,Adventure,1,1,0,1.2616963510223071,90495.7295,The RPG Engine
4166,Adventure,1,1,0,1.2486891721457885,36171.1295,Panic Porcupine
4167,Adventure,1,1,0,1.2356819932692698,13535.879500000001,It's Kooky
4168,Adventure,1,0,0,1.300717887651863,40698.179500000006,Leaf Blower Revolution - Materials Pack
4169,Adventure,1,0,0,1.1966604566397139,13535.879500000001,Forza Horizon 5 2021 McLaren 620R
4170,Adventure,1,0,0,1.2486891721457885,22589.9795,Temp Zero
4171,Adventure,1,1,1,0.7544163748380806,31644.079500000003,RUNNING WITH RIFLES: Veteran Pack
4172,Adventure,1,0,0,1.1836532777631954,58806.3795,Siege of Dungeon
4173,Adventure,1,0,0,1.0405743101214904,90495.7295,WHAT THE BAT?
4174,Adventure,0,0,0,1.300717887651863,45225.2295,The Stanley Parable: Ultra Deluxe - The Complete Soundtrack
4175,Adventure,1,0,0,1.2226748143927513,135766.2295,Akai Katana Shin
4176,Adventure,1,0,0,1.300717887651863,18062.929500000002,Two Cars Stunts Edition
4177,Adventure,1,0,0,1.053581488998009,54279.3295,The Monster Within Me
4178,Adventure,1,0,0,0.9495240579858599,45225.2295,Assassin’s Creed® Chronicles: China
